0,75.0538818359
1,75.8837341309
2,76.6699157715
3,75.9850830078
4,76.3492797852
5,75.5134399414
6,74.6499694824
7,75.8046325684
8,75.7312988281
9,74.195300293
10,76.2084899902
11,76.2783081055
12,76.6127319336
13,74.1232849121
14,76.4857299805
15,76.1332336426
16,77.0507568359
17,75.7292663574
18,74.9570922852
19,74.2819824219
20,78.3555480957
21,75.4374145508
22,74.3788818359
23,74.3273010254
24,74.7001220703
25,75.5755126953
26,74.7940002441
27,74.0539611816
28,77.2784484863
29,77.4528564453
30,76.578729248
31,74.6520019531
32,74.7695007324
33,75.0750854492
34,75.3224975586
35,75.9143859863
36,77.407208252
37,77.4447265625
38,75.9169128418
39,74.084942627
